Student_ID,Age,Gender,Education_Level,Graduation_Year,College_Name,Course_Branch,Certification_Name,Certification_Provider,Number_of_Certifications,Internship_Company,Internship_Domain,Internship_Duration_Months,Number_of_Internships,Experience_Profile,Practical_Skill_Score,Theoretical_Score,Employer_Preference_Score,Placement_Status,Salary_Package_LPA,PPO_Conversion_Status,Time_to_Offer_Days,Primary_Skills
STU12276,23,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Coursera Machine Learning Specialization; Meta Front-End Developer Specialization,Microsoft Azure; AWS,2,InnovateTech Startup,Cyber Security,2,1,Both (Hybrid),66,56,7.0,Placed,10.39,On-Campus / Off-Campus Placement,61,"Communication, Power BI, Tableau, React, Kubernetes, Machine Learning, System Design, AWS"
STU12277,22,Male,B.Tech,2026,Apex Institute of Technology (Tier 2),Computer Science & Engineering,AWS Certified Solutions Architect; Microsoft Certified: Azure Developer,Udemy; Coursera,2,Google India,Product & Business Analytics,2,1,Both (Hybrid),54,78,6.9,Placed,11.35,Internship Conversion,63,"Java, Tableau, SQL, Communication, Problem Solving, Power BI, Python, Git"
STU12278,22,Male,B.Sc (CS/IT),2024,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,None,None,0,None,None,0,0,Neither,39,54,4.7,Placed,7.03,On-Campus / Off-Campus Placement,119,"AWS, Tableau, SQL"
STU12279,21,Male,BCA,2025,State Tech University (Tier 2),Electronics & Communication,Docker & Kubernetes Developer Cert,AWS,1,Amazon AWS,Product & Business Analytics,12,1,Both (Hybrid),83,57,9.6,Placed,16.05,Direct PPO (Pre-Placement Offer),43,"Python, AWS, Docker, Problem Solving, Data Analysis, Power BI, Communication, Tableau"
STU12280,22,Male,BCA,2024,State Tech University (Tier 2),Business Analytics,AWS Certified Solutions Architect,AWS,1,DataMetrics Labs,Data Science & Analytics,7,2,Both (Hybrid),93,54,8.8,Placed,15.95,On-Campus / Off-Campus Placement,27,"Java, React, Power BI, Git, Data Analysis, System Design, Kubernetes, Docker, Communication, Tableau"
STU12281,22,Male,B.Tech,2024,Regional Tech Institute (Tier 3),Cyber Security,Coursera Machine Learning Specialization,Meta,1,Amazon AWS,Cyber Security,11,2,Both (Hybrid),100,51,10.0,Placed,12.61,Direct PPO (Pre-Placement Offer),29,"Tableau, Problem Solving, Kubernetes, AWS, Java, Power BI, Python, Docker, Git, Machine Learning"
STU12282,22,Female,B.Tech,2025,BITS & Top National Inst (Tier 1),Business Analytics,Coursera Machine Learning Specialization,Google Cloud,1,None,None,0,0,Certification Only,44,77,4.9,Placed,9.66,On-Campus / Off-Campus Placement,92,"Communication, Problem Solving, Kubernetes, Power BI"
STU12283,21,Male,BCA,2026,State Tech University (Tier 2),Data Science & Artificial Intelligence,IBM Data Science Professional; NPTEL Cloud Computing & Distributed Systems; AWS Certified Solutions Architect,Meta; Udemy; IBM,3,Deloitte Consulting,Software Engineering,3,1,Both (Hybrid),67,90,7.9,Placed,11.98,Internship Conversion,58,"SQL, Machine Learning, Docker, Communication, Data Analysis, Power BI, AWS, Tableau, System Design, Git"
STU12284,21,Male,B.Tech,2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems,NPTEL,1,None,None,0,0,Certification Only,40,61,3.8,Placed,9.48,On-Campus / Off-Campus Placement,136,"Docker, Python, Java, Kubernetes, React"
STU12285,22,Male,BCA,2025,Apex Institute of Technology (Tier 2),Electronics & Communication,Google Professional Data Engineer; Certified Information Systems Security Professional (CISSP),AWS; Meta,2,InnovateTech Startup,Cloud & DevOps,3,1,Both (Hybrid),56,69,6.2,Placed,13.0,On-Campus / Off-Campus Placement,47,"Docker, Git, Java, AWS, Machine Learning, React, Tableau, Data Analysis, Communication, System Design"
STU12286,25,Female,BCA,2023,Apex Institute of Technology (Tier 2),Information Technology,Microsoft Certified: Azure Developer; AWS Certified Solutions Architect,Google Cloud; Udemy,2,DataMetrics Labs,Cyber Security,6,1,Both (Hybrid),70,64,8.1,Placed,12.87,Direct PPO (Pre-Placement Offer),25,"Kubernetes, Python, Java, Data Analysis, AWS, Docker, System Design, Problem Solving, Machine Learning"
STU12287,22,Female,B.Tech,2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,TensorFlow Developer Certificate,AWS,1,DataMetrics Labs,Software Engineering,12,1,Both (Hybrid),86,68,9.6,Placed,16.11,Direct PPO (Pre-Placement Offer),46,"Data Analysis, Git, SQL, Problem Solving, Tableau, Power BI, Communication"
STU12288,22,Male,MBA (Tech & Analytics),2025,IIT / NIT Group (Tier 1),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP); Coursera Machine Learning Specialization,Microsoft Azure; AWS,2,TCS Innovation Labs,Artificial Intelligence / ML,2,1,Both (Hybrid),68,77,7.8,Placed,14.6,Internship Conversion,48,"React, Docker, Tableau, Java, Power BI, Python, Communication, AWS, Data Analysis, SQL"
STU12289,21,Male,B.Sc (CS/IT),2023,IIT / NIT Group (Tier 1),Business Analytics,Coursera Machine Learning Specialization; Meta Front-End Developer Specialization,Microsoft Azure; AWS,2,None,None,0,0,Certification Only,46,85,5.2,Placed,10.36,On-Campus / Off-Campus Placement,96,"Data Analysis, SQL, Python, Communication, Kubernetes, React, Docker"
STU12290,22,Male,B.Sc (CS/IT),2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,AWS Certified Solutions Architect,IBM,1,Microsoft Tech,Product & Business Analytics,2,2,Both (Hybrid),79,58,7.6,Placed,13.36,On-Campus / Off-Campus Placement,47,"Git, Problem Solving, Kubernetes, Machine Learning, Communication, SQL, Data Analysis, System Design, React, Python"
STU12291,22,Female,B.Tech,2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,Coursera Machine Learning Specialization; Docker & Kubernetes Developer Cert; AWS Certified Solutions Architect,IBM; Udemy; Meta,3,None,None,0,0,Certification Only,35,89,4.4,Placed,9.86,On-Campus / Off-Campus Placement,94,"Python, Data Analysis, Git, Problem Solving, Kubernetes, System Design, SQL, Power BI"
STU12292,21,Male,B.Tech,2023,Regional Tech Institute (Tier 3),Information Technology,Certified Information Systems Security Professional (CISSP),IBM,1,Amazon AWS,Artificial Intelligence / ML,3,2,Both (Hybrid),73,41,8.2,Placed,12.41,Internship Conversion,54,"Machine Learning, Kubernetes, Git, System Design, Tableau, Java, Problem Solving, Docker, Data Analysis, AWS"
STU12293,22,Male,B.Tech,2024,State Tech University (Tier 2),Information Technology,IBM Data Science Professional; Google Professional Data Engineer; NPTEL Cloud Computing & Distributed Systems,Meta; NPTEL; Udemy,3,None,None,0,0,Certification Only,36,91,4.9,Placed,9.13,On-Campus / Off-Campus Placement,96,"Docker, SQL, Git, Machine Learning, Data Analysis, AWS, Kubernetes"
STU12294,21,Male,B.Tech,2025,State Tech University (Tier 2),Computer Science & Engineering,Google Professional Data Engineer; Certified Information Systems Security Professional (CISSP),AWS; IBM,2,None,None,0,0,Certification Only,34,68,5.1,Placed,8.17,On-Campus / Off-Campus Placement,118,"SQL, Communication, Problem Solving, AWS, Python"
STU12295,21,Male,MBA (Tech & Analytics),2025,City Engineering College (Tier 3),Electronics & Communication,Certified Information Systems Security Professional (CISSP); Meta Front-End Developer Specialization,NPTEL; Microsoft Azure,2,Infosys Center,Cloud & DevOps,2,1,Both (Hybrid),55,59,7.0,Placed,10.91,Internship Conversion,80,"SQL, Docker, AWS, Data Analysis, Git, Tableau, Power BI, Python"
STU12296,21,Male,B.Tech,2026,State Tech University (Tier 2),Computer Science & Engineering,Certified Information Systems Security Professional (CISSP); Microsoft Certified: Azure Developer; TensorFlow Developer Certificate,NPTEL; Udemy; Microsoft Azure,3,CyberGuard Analytics,Cloud & DevOps,3,2,Both (Hybrid),79,80,9.3,Placed,12.39,On-Campus / Off-Campus Placement,45,"Tableau, Docker, SQL, Java, Python, Git, React, Problem Solving, Machine Learning, Data Analysis"
STU12297,21,Female,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Coursera Machine Learning Specialization; TensorFlow Developer Certificate; AWS Certified Solutions Architect,Coursera; Google Cloud; Udemy,3,None,None,0,0,Certification Only,39,77,4.9,Placed,6.02,On-Campus / Off-Campus Placement,62,"Python, Power BI, Git, SQL, Docker, Machine Learning, Java"
STU12298,21,Male,B.Tech,2024,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,Meta Front-End Developer Specialization; TensorFlow Developer Certificate,Coursera; AWS,2,Microsoft Tech,Artificial Intelligence / ML,9,3,Both (Hybrid),100,74,10.0,Placed,24.49,Direct PPO (Pre-Placement Offer),5,"Kubernetes, AWS, Data Analysis, Git, Machine Learning, Tableau, Python, React, SQL, Java"
STU12299,22,Female,BCA,2026,State Tech University (Tier 2),Information Technology,Docker & Kubernetes Developer Cert; Microsoft Certified: Azure Developer; IBM Data Science Professional,Google Cloud; Microsoft Azure; Meta,3,Microsoft Tech,Software Engineering,2,2,Both (Hybrid),84,87,7.9,Placed,13.99,On-Campus / Off-Campus Placement,25,"Kubernetes, Machine Learning, Power BI, Docker, Git, AWS, Communication, React, Data Analysis, System Design"
STU12300,23,Male,B.Tech,2025,Regional Tech Institute (Tier 3),Cyber Security,TensorFlow Developer Certificate,Meta,1,DataMetrics Labs,Product & Business Analytics,11,2,Both (Hybrid),95,56,10.0,Placed,15.11,Direct PPO (Pre-Placement Offer),5,"Docker, Problem Solving, React, Power BI, System Design, SQL, Machine Learning, Communication, Git, Tableau"
STU12301,22,Male,B.Tech,2024,Apex Institute of Technology (Tier 2),Electronics & Communication,NPTEL Cloud Computing & Distributed Systems; AWS Certified Solutions Architect,Google Cloud; Udemy,2,TCS Innovation Labs,Artificial Intelligence / ML,2,1,Both (Hybrid),57,65,7.5,Placed,13.24,On-Campus / Off-Campus Placement,70,"SQL, Git, System Design, Data Analysis, AWS, Power BI, Tableau, Python, Java, Kubernetes"
STU12302,22,Female,B.Tech,2023,State Tech University (Tier 2),Business Analytics,None,None,0,CyberGuard Analytics,Cloud & DevOps,9,3,Internship Only,100,53,10.0,Placed,16.41,Direct PPO (Pre-Placement Offer),5,"Java, Power BI, Docker, Communication, Git, SQL, System Design, Problem Solving, React, Data Analysis"
STU12303,22,Male,M.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,None,None,0,Microsoft Tech,Cyber Security,6,1,Internship Only,73,37,8.0,Placed,12.22,On-Campus / Off-Campus Placement,67,"System Design, Machine Learning, SQL, Kubernetes"
STU12304,24,Female,B.Tech,2025,City Engineering College (Tier 3),Computer Science & Engineering,Coursera Machine Learning Specialization; Docker & Kubernetes Developer Cert; Google Professional Data Engineer,AWS; NPTEL; Google Cloud,3,Amazon AWS,Artificial Intelligence / ML,3,1,Both (Hybrid),65,81,7.0,Placed,8.57,On-Campus / Off-Campus Placement,66,"SQL, React, Power BI, Communication, Tableau, Problem Solving, Python, Git, Docker, Java"
STU12305,22,Female,M.Tech,2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,None,None,0,Google India,Cloud & DevOps,2,1,Internship Only,57,41,6.3,Placed,10.03,On-Campus / Off-Campus Placement,90,"Data Analysis, Power BI, Python, SQL, Communication"
STU12306,21,Male,B.Sc (CS/IT),2025,State Tech University (Tier 2),Computer Science & Engineering,None,None,0,None,None,0,0,Neither,40,39,5.5,Placed,8.91,On-Campus / Off-Campus Placement,151,"Tableau, SQL"
STU12307,22,Female,B.Tech,2025,Regional Tech Institute (Tier 3),Electronics & Communication,TensorFlow Developer Certificate; AWS Certified Solutions Architect; NPTEL Cloud Computing & Distributed Systems,NPTEL; Coursera; IBM,3,Deloitte Consulting,Cloud & DevOps,9,1,Both (Hybrid),77,89,7.9,Placed,14.74,Direct PPO (Pre-Placement Offer),31,"Power BI, Git, Docker, React, Tableau, SQL, Communication, Kubernetes, Problem Solving, Data Analysis"
STU12308,21,Male,B.Sc (CS/IT),2026,BITS & Top National Inst (Tier 1),Information Technology,None,None,0,CyberGuard Analytics,Software Engineering,4,3,Internship Only,100,52,9.7,Placed,18.5,Internship Conversion,27,"Tableau, Java, Problem Solving, AWS, Communication, Docker, Data Analysis, System Design, SQL, Power BI"
STU12309,22,Female,B.Tech,2025,Apex Institute of Technology (Tier 2),Cyber Security,Microsoft Certified: Azure Developer,Meta,1,Infosys Center,Artificial Intelligence / ML,7,2,Both (Hybrid),89,69,9.5,Placed,14.33,On-Campus / Off-Campus Placement,5,"Machine Learning, React, System Design, Git, Docker, Data Analysis, SQL, Tableau, Power BI, Problem Solving"
STU12310,22,Male,MBA (Tech & Analytics),2023,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Microsoft Certified: Azure Developer; Google Professional Data Engineer,Coursera; Udemy,2,Google India,Artificial Intelligence / ML,6,1,Both (Hybrid),59,71,8.2,Placed,13.75,Direct PPO (Pre-Placement Offer),63,"Docker, Java, Power BI, Tableau, SQL, Communication, AWS, Python, Kubernetes"
STU12311,24,Female,BCA,2025,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems; Certified Information Systems Security Professional (CISSP),Microsoft Azure; Google Cloud,2,Deloitte Consulting,Data Science & Analytics,3,1,Both (Hybrid),58,82,6.5,Placed,11.72,On-Campus / Off-Campus Placement,70,"React, Docker, Java, System Design, AWS, Communication, Machine Learning, Power BI"
STU12312,22,Male,B.Tech,2024,State Tech University (Tier 2),Data Science & Artificial Intelligence,Google Professional Data Engineer; TensorFlow Developer Certificate; Microsoft Certified: Azure Developer,Microsoft Azure; Coursera; AWS,3,CyberGuard Analytics,Software Engineering,2,2,Both (Hybrid),86,77,8.8,Placed,14.97,On-Campus / Off-Campus Placement,28,"Tableau, Docker, Data Analysis, Power BI, Problem Solving, Python, Machine Learning, React, System Design, Git"
STU12313,23,Male,B.Tech,2025,State Tech University (Tier 2),Computer Science & Engineering,NPTEL Cloud Computing & Distributed Systems; AWS Certified Solutions Architect,Udemy; AWS,2,Microsoft Tech,Software Engineering,2,1,Both (Hybrid),63,72,6.6,Placed,10.66,On-Campus / Off-Campus Placement,81,"Communication, Data Analysis, Tableau, System Design, Machine Learning, SQL, Docker, Git, React"
STU12314,25,Female,B.Tech,2026,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Google Professional Data Engineer; TensorFlow Developer Certificate,AWS; Udemy,2,Deloitte Consulting,Cloud & DevOps,2,1,Both (Hybrid),57,79,7.1,Placed,8.98,On-Campus / Off-Campus Placement,42,"Git, Python, React, Problem Solving, AWS, SQL, Communication, Data Analysis, Power BI, Kubernetes"
STU12315,21,Female,MBA (Tech & Analytics),2025,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems; Docker & Kubernetes Developer Cert,Google Cloud; Microsoft Azure,2,InnovateTech Startup,Software Engineering,2,1,Both (Hybrid),73,73,7.6,Placed,13.81,On-Campus / Off-Campus Placement,58,"Machine Learning, System Design, Power BI, Communication, SQL, Java, Tableau, Data Analysis, AWS"
STU12316,22,Female,B.Tech,2025,State Tech University (Tier 2),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP),Meta,1,None,None,0,0,Certification Only,43,58,4.7,Placed,7.08,On-Campus / Off-Campus Placement,105,"SQL, Communication, Power BI, Kubernetes, Python"
STU12317,22,Female,BCA,2024,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,TensorFlow Developer Certificate; Certified Information Systems Security Professional (CISSP),NPTEL; AWS,2,None,None,0,0,Certification Only,49,68,6.5,Placed,10.74,On-Campus / Off-Campus Placement,105,"SQL, Git, Docker, Data Analysis, Java, Problem Solving"
STU12318,22,Female,B.Tech,2024,IIT / NIT Group (Tier 1),Computer Science & Engineering,TensorFlow Developer Certificate; Coursera Machine Learning Specialization; Google Professional Data Engineer,AWS; Microsoft Azure; Coursera,3,FinTech Solutions,Product & Business Analytics,3,3,Both (Hybrid),100,99,10.0,Placed,19.26,On-Campus / Off-Campus Placement,5,"Git, Problem Solving, Kubernetes, Java, Python, System Design, React, Tableau, SQL, Data Analysis"
STU12319,22,Male,MBA (Tech & Analytics),2024,Regional Tech Institute (Tier 3),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems,NPTEL,1,Deloitte Consulting,Cyber Security,14,3,Both (Hybrid),100,48,10.0,Placed,19.25,Internship Conversion,5,"Git, React, Kubernetes, Data Analysis, Python, SQL, AWS, Java, Tableau, System Design"
STU12320,24,Male,B.Tech,2025,State Tech University (Tier 2),Computer Science & Engineering,NPTEL Cloud Computing & Distributed Systems,Meta,1,Microsoft Tech,Software Engineering,2,1,Both (Hybrid),59,50,6.8,Placed,10.81,On-Campus / Off-Campus Placement,53,"Power BI, Tableau, AWS, Problem Solving, Communication, Java"
STU12321,23,Male,BCA,2025,Regional Tech Institute (Tier 3),Computer Science & Engineering,None,None,0,Amazon AWS,Product & Business Analytics,6,1,Internship Only,50,42,7.3,Placed,9.75,Internship Conversion,68,"Data Analysis, Java, Machine Learning, Kubernetes, Python"
STU12322,22,Male,B.Tech,2025,BITS & Top National Inst (Tier 1),Computer Science & Engineering,NPTEL Cloud Computing & Distributed Systems; Microsoft Certified: Azure Developer,Google Cloud; Microsoft Azure,2,Infosys Center,Software Engineering,15,2,Both (Hybrid),100,84,10.0,Placed,22.02,Direct PPO (Pre-Placement Offer),5,"Java, Machine Learning, Git, Python, Docker, Problem Solving, React, Kubernetes, AWS, Communication"
STU12323,22,Male,B.Sc (CS/IT),2023,Apex Institute of Technology (Tier 2),Computer Science & Engineering,None,None,0,Infosys Center,Artificial Intelligence / ML,7,2,Internship Only,93,52,8.5,Placed,14.85,On-Campus / Off-Campus Placement,24,"Power BI, Java, React, Git, System Design, Docker, Data Analysis, AWS"
STU12324,23,Female,B.Tech,2024,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems; TensorFlow Developer Certificate,NPTEL; IBM,2,None,None,0,0,Certification Only,40,66,5.1,Placed,11.07,On-Campus / Off-Campus Placement,83,"Power BI, Docker, React, SQL, AWS"
STU12325,25,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,AWS Certified Solutions Architect; IBM Data Science Professional; TensorFlow Developer Certificate,IBM; Udemy; AWS,3,DataMetrics Labs,Software Engineering,3,1,Both (Hybrid),58,98,7.4,Placed,13.36,Internship Conversion,73,"Java, System Design, Git, AWS, Problem Solving, Communication, SQL, Kubernetes, Machine Learning, Data Analysis"
STU12326,23,Female,B.Tech,2024,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP); Docker & Kubernetes Developer Cert,IBM; AWS,2,FinTech Solutions,Cyber Security,2,1,Both (Hybrid),62,65,6.6,Placed,10.34,Internship Conversion,52,"React, Java, Git, Problem Solving, Python, Machine Learning, Data Analysis, Tableau, Power BI, Docker"
STU12327,21,Male,B.Sc (CS/IT),2025,IIT / NIT Group (Tier 1),Information Technology,IBM Data Science Professional,AWS,1,Microsoft Tech,Cyber Security,3,3,Both (Hybrid),100,69,10.0,Placed,18.45,Internship Conversion,18,"Data Analysis, Tableau, Python, Git, System Design, React, Machine Learning, Java, Power BI, Docker"
STU12328,22,Male,B.Tech,2025,City Engineering College (Tier 3),Information Technology,IBM Data Science Professional; Coursera Machine Learning Specialization; Microsoft Certified: Azure Developer,Meta; IBM; NPTEL,3,CyberGuard Analytics,Product & Business Analytics,3,2,Both (Hybrid),66,71,8.2,Placed,12.01,On-Campus / Off-Campus Placement,19,"Kubernetes, Problem Solving, Communication, Power BI, Git, SQL, Data Analysis, Java, React, System Design"
STU12329,21,Male,BCA,2025,BITS & Top National Inst (Tier 1),Electronics & Communication,Coursera Machine Learning Specialization,Udemy,1,None,None,0,0,Certification Only,37,74,4.9,Placed,12.4,On-Campus / Off-Campus Placement,103,"Java, Python, AWS, System Design, Docker"
STU12330,22,Female,B.Tech,2024,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,IBM Data Science Professional; Coursera Machine Learning Specialization,Microsoft Azure; NPTEL,2,FinTech Solutions,Software Engineering,9,3,Both (Hybrid),100,62,10.0,Placed,18.28,Internship Conversion,5,"Docker, Git, Data Analysis, SQL, Python, Problem Solving, Machine Learning, Power BI, Kubernetes, System Design"
STU12331,21,Female,M.Tech,2026,Regional Tech Institute (Tier 3),Data Science & Artificial Intelligence,Google Professional Data Engineer; Certified Information Systems Security Professional (CISSP),IBM; AWS,2,TCS Innovation Labs,Cloud & DevOps,4,3,Both (Hybrid),84,55,9.6,Placed,16.76,On-Campus / Off-Campus Placement,5,"Problem Solving, Communication, AWS, SQL, React, Python, Docker, Java, Tableau, Power BI"
STU12332,22,Female,MBA (Tech & Analytics),2023,City Engineering College (Tier 3),Electronics & Communication,None,None,0,Amazon AWS,Cloud & DevOps,2,1,Internship Only,55,42,6.2,Placed,7.76,On-Campus / Off-Campus Placement,90,"Problem Solving, Communication, Tableau, Kubernetes"
STU12333,23,Male,BCA,2026,Regional Tech Institute (Tier 3),Data Science & Artificial Intelligence,Coursera Machine Learning Specialization; IBM Data Science Professional; Meta Front-End Developer Specialization,Udemy; Meta; Microsoft Azure,4,Amazon AWS,Data Science & Analytics,2,1,Both (Hybrid),61,100,6.2,Placed,11.12,On-Campus / Off-Campus Placement,57,"Machine Learning, Communication, Python, Problem Solving, Power BI, Git, Java, AWS, Data Analysis, System Design"
STU12334,21,Female,B.Tech,2023,State Tech University (Tier 2),Information Technology,TensorFlow Developer Certificate,AWS,1,Google India,Cloud & DevOps,2,2,Both (Hybrid),82,64,7.9,Placed,13.58,On-Campus / Off-Campus Placement,24,"Power BI, Docker, System Design, Machine Learning, SQL, React, Problem Solving, AWS, Python, Communication"
STU12335,22,Male,B.Tech,2023,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,Google Professional Data Engineer; Meta Front-End Developer Specialization; Microsoft Certified: Azure Developer,NPTEL; Microsoft Azure; AWS,5,TCS Innovation Labs,Cloud & DevOps,3,2,Both (Hybrid),92,100,10.0,Placed,17.91,On-Campus / Off-Campus Placement,12,"Machine Learning, Python, System Design, Data Analysis, Problem Solving, Tableau, Java, SQL, Kubernetes, Git"
STU12336,22,Male,B.Tech,2026,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,None,None,0,Google India,Artificial Intelligence / ML,2,2,Internship Only,89,55,8.2,Placed,16.37,On-Campus / Off-Campus Placement,68,"Git, Java, Python, React, Machine Learning, Tableau, Data Analysis, System Design, Problem Solving"
STU12337,22,Male,B.Tech,2024,State Tech University (Tier 2),Electronics & Communication,Google Professional Data Engineer,Coursera,1,TCS Innovation Labs,Cloud & DevOps,2,1,Both (Hybrid),68,53,6.9,Placed,11.85,On-Campus / Off-Campus Placement,64,"AWS, Data Analysis, Docker, Kubernetes, Power BI, Python, Git, Tableau"
STU12338,21,Male,BCA,2025,Apex Institute of Technology (Tier 2),Computer Science & Engineering,None,None,0,Google India,Cloud & DevOps,4,3,Internship Only,94,43,9.5,Placed,17.38,Internship Conversion,9,"Communication, Power BI, System Design, Kubernetes, Python, SQL, Data Analysis, React, Java, Tableau"
STU12339,22,Male,BCA,2025,BITS & Top National Inst (Tier 1),Computer Science & Engineering,None,None,0,Deloitte Consulting,Artificial Intelligence / ML,2,1,Internship Only,67,50,7.1,Placed,12.1,On-Campus / Off-Campus Placement,71,"React, Docker, Java, Kubernetes"
STU12340,23,Female,MBA (Tech & Analytics),2026,Apex Institute of Technology (Tier 2),Computer Science & Engineering,Coursera Machine Learning Specialization; TensorFlow Developer Certificate,AWS; Coursera,2,None,None,0,0,Certification Only,31,77,5.2,Unplaced,0.0,Not Converted,-1,"SQL, Machine Learning, Communication, Kubernetes, Java, System Design"
STU12341,21,Female,B.Tech,2026,State Tech University (Tier 2),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems; Coursera Machine Learning Specialization,NPTEL; Meta,2,None,None,0,0,Certification Only,34,72,5.0,Unplaced,0.0,Not Converted,-1,"SQL, Python, Docker, AWS, Data Analysis, System Design"
STU12342,21,Male,BCA,2024,State Tech University (Tier 2),Computer Science & Engineering,Meta Front-End Developer Specialization; Certified Information Systems Security Professional (CISSP); TensorFlow Developer Certificate,Meta; Google Cloud; IBM,3,None,None,0,0,Certification Only,45,89,5.2,Placed,8.19,On-Campus / Off-Campus Placement,82,"Communication, Docker, Problem Solving, Data Analysis, System Design, Python, SQL, Java"
STU12343,22,Male,B.Tech,2025,Apex Institute of Technology (Tier 2),Data Science & Artificial Intelligence,NPTEL Cloud Computing & Distributed Systems,Microsoft Azure,1,InnovateTech Startup,Cyber Security,3,1,Both (Hybrid),74,67,5.8,Placed,13.64,On-Campus / Off-Campus Placement,73,"Docker, Java, Tableau, Git, Communication, Machine Learning, AWS, Python"
STU12344,24,Male,BCA,2023,State Tech University (Tier 2),Electronics & Communication,IBM Data Science Professional,NPTEL,1,Deloitte Consulting,Product & Business Analytics,6,1,Both (Hybrid),77,56,6.9,Placed,13.52,Direct PPO (Pre-Placement Offer),79,"System Design, Docker, Communication, Git, Kubernetes, AWS, SQL, Problem Solving"
STU12345,23,Male,B.Tech,2024,City Engineering College (Tier 3),Electronics & Communication,Docker & Kubernetes Developer Cert; IBM Data Science Professional,Google Cloud; Meta,2,Infosys Center,Cyber Security,3,2,Both (Hybrid),76,56,7.6,Placed,10.08,On-Campus / Off-Campus Placement,32,"AWS, Machine Learning, Docker, System Design, Git, Tableau, Data Analysis, SQL, Kubernetes, Python"
STU12346,23,Female,B.Tech,2025,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,AWS Certified Solutions Architect,AWS,1,Deloitte Consulting,Product & Business Analytics,2,2,Both (Hybrid),85,81,7.9,Placed,17.28,Internship Conversion,57,"Kubernetes, Machine Learning, AWS, Tableau, Power BI, Problem Solving, React, System Design, SQL, Docker"
STU12347,22,Male,B.Tech,2024,Apex Institute of Technology (Tier 2),Cyber Security,TensorFlow Developer Certificate; Coursera Machine Learning Specialization,Udemy; Meta,2,InnovateTech Startup,Cloud & DevOps,3,2,Both (Hybrid),77,80,8.9,Placed,13.86,On-Campus / Off-Campus Placement,53,"System Design, SQL, Power BI, Kubernetes, Communication, Git, Problem Solving, Machine Learning, Data Analysis, Tableau"
STU12348,22,Female,B.Sc (CS/IT),2025,IIT / NIT Group (Tier 1),Data Science & Artificial Intelligence,Certified Information Systems Security Professional (CISSP); TensorFlow Developer Certificate,Meta; IBM,2,FinTech Solutions,Artificial Intelligence / ML,2,2,Both (Hybrid),90,80,8.5,Placed,17.82,Internship Conversion,30,"React, SQL, AWS, Docker, Problem Solving, Java, Data Analysis, Git, Communication, Power BI"
STU12349,21,Male,MBA (Tech & Analytics),2025,BITS & Top National Inst (Tier 1),Data Science & Artificial Intelligence,None,None,0,Microsoft Tech,Product & Business Analytics,2,1,Internship Only,81,59,7.0,Placed,12.85,On-Campus / Off-Campus Placement,75,"AWS, React, Kubernetes, Power BI, SQL"
STU12350,22,Non-Binary,B.Tech,2025,Apex Institute of Technology (Tier 2),Electronics & Communication,Microsoft Certified: Azure Developer; NPTEL Cloud Computing & Distributed Systems; Certified Information Systems Security Professional (CISSP),AWS; Microsoft Azure; Google Cloud,3,DataMetrics Labs,Product & Business Analytics,2,1,Both (Hybrid),64,74,7.4,Placed,12.32,Internship Conversion,78,"Problem Solving, Kubernetes, Power BI, Machine Learning, Python, React, Data Analysis, System Design, Docker, SQL"
